LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
891	20.08.2019	12:45	Di	5		Bremen	Rembertiring	0	0	0	2	4							5	6		9					71	71	2019	08	20	he	tr	RF	RF	LV		8,815975	53,079383
892	20.08.2019	17:20	Di	5		Bremen	Autobahnzubringer Horn-Lehe /	0	0	1	2	5	1		3			8	3	3		31					71	21	2019	08	20	he	tr	RF	PKW	EK		8,883417	53,110605
893	20.08.2019	18:08	Di	5		Bremen	Friedrich-Ebert-Straße	0	0	2	4	0							3	7		45					21	71	2019	08	20	he	tr	PKW	RF	SO		8,800649	53,071123
894	20.08.2019	21:55	Di	5		Bremen	Eduard-Schopf-Allee	0	0	1	2	5	6					8	3	3		28					21	71	2019	08	20	du	tr	PKW	RF	EK		8,791888	53,082629
895	21.08.2019	07:25	Mi	5		Bremen	Borgfelder Heerstraße	0	0	1	1	0							3	7		49					71		2019	08	21	he	tr	RF	-	SO		8,899915	53,123473
896	21.08.2019	07:35	Mi	5		Bremen	Bahnhofsplatz	0	0	1	2	5	1					8	3	3		34					21	71	2019	08	21	he	tr	PKW	RF	EK		8,813593	53,082398
897	21.08.2019	08:55	Mi	5		Bremen	Sielwall	0	0	1	2	6	1						3	3		31		67			71	84	2019	08	21	he	tr	RF	FG	EK		8,823180	53,072948
898	21.08.2019	13:00	Mi	5		Bremen	Achterstraße	0	0	1	2	1							3	7		14	49				59	71	2019	08	21	he	tr	SOF	RF	SO		8,845061	53,105398
899	21.08.2019	13:33	Mi	5		Bremen	Rudolf-Tarnow-Straße	0	0	1	1	0	1						3	1		49					71		2019	08	21	he	tr	RF	-	F		8,895953	53,097709
900	21.08.2019	16:15	Mi	5		Bremen	Habenhauser Deich	0	0	2	2	4							3	6		24		49			71	71	2019	08	21	he	tr	RF	RF	LV		8,845217	53,056304
901	21.08.2019	16:35	Mi	5		Bremen	Vegesacker Heerstraße	0	0	1	2	0							3	7		36					21	72	2019	08	21	he	tr	PKW	RF	SO		8,656266	53,174543
902	21.08.2019	18:15	Mi	5		Bremen	Am Hulsberg	0	0	2	2	4							3	7		68		49			84	71	2019	08	21	he	tr	FG	RF	SO		8,847542	53,071539
903	21.08.2019	18:30	Mi	5		Bremen	Vorstraße	0	0	1	1	0							3	1		49					71		2019	08	21	he	na	RF	-	F		8,869054	53,102632
904	22.08.2019	08:30	Do	5		Bremen	Bennigsenstraße	0	0	1	1	0	1						3	7		49					71		2019	08	22	he	tr	RF	-	SO		8,856514	53,071365
905	22.08.2019	10:00	Do	1	270	Bremen	Bundesautobahn A 270	0	0	1	2	5	4						3	3		28					21	72	2019	08	22	he	tr	PKW	RF	EK	absteigend	8,619042	53,180571
906	22.08.2019	11:00	Do	5		Bremen	Hammersbecker Straße	0	0	1	2	5	3		3				3	3		37					21	71	2019	08	22	he	tr	PKW	RF	EK		8,605556	53,184577
907	22.08.2019	12:00	Do	5		Bremen	Inselstraße	0	0	1	2	1							3	5		45					21	71	2019	08	22	he	tr	PKW	RF	RV		8,864319	53,064480
908	22.08.2019	12:05	Do	5		Bremen	Vor dem Steintor	0	1	0	1	0							2	7		49					71		2019	08	22	he	tr	RF	-	SO		8,830958	53,071436
909	22.08.2019	12:20	Do	5		Bremen	Buntentorsteinweg	0	0	1	2	1							3	5		45					21	71	2019	08	22	he	tr	PKW	RF	RV		8,803583	53,066813
910	22.08.2019	15:25	Do	5		Bremen	Cuxhavener Straße	0	0	1	1	0			2				3	7		49					71		2019	08	22	he	tr	RF	-	SO		8,774141	53,099745
911	22.08.2019	18:00	Do	5		Bremen	Steffensweg	0	0	0	2	5	2						5	2		28					71	21	2019	08	22	he	tr	RF	PKW	AB		8,786181	53,091076
912	22.08.2019	18:25	Do	5		Bremen	Kurfürstenallee	0	0	1	2	5	1		3			8	3	3		34					21	71	2019	08	22	he	tr	PKW	RF	EK		8,860639	53,082438
913	23.08.2019	12:25	Fr	5		Bremen	Schwachhauser Heerstraße	0	0	0	2	3	1		9			8	5	6		14					71	71	2019	08	23	he	tr	RF	RF	LV		8,849878	53,085174
914	23.08.2019	14:54	Fr	5		Bremen	Hemmstraße	0	0	1	2	6	1						3	4		42					71	81	2019	08	23	he	tr	RF	FG	ÜS		8,808326	53,094690
915	23.08.2019	16:45	Fr	5		Bremen	Hermann-Fortmann-Straße	0	0	1	2	1							3	7		13					71	21	2019	08	23	he	tr	RF	PKW	SO		8,635415	53,170729
916	24.08.2019	00:50	Sa	5		Bremen	Auf dem Beginenlande	0	0	0	2	1							6	1		1	13				71	21	2019	08	24	du	tr	RF	PKW	F		8,818695	53,043835
917	24.08.2019	17:45	Sa	5		Bremen	Sankt-Jürgen-Straße	0	0	1	2	3							3	2		35					71	71	2019	08	24	he	tr	RF	RF	AB		8,836666	53,075300
918	24.08.2019	23:30	Sa	5		Bremen	Langemarckstraße	0	0	1	1	0	2						3	7		1	49				71		2019	08	24	du	tr	RF	-	SO		8,792865	53,073582
919	25.08.2019	11:23	So	5		Bremen	Parallelweg	0	0	0	2	1	6						5	5		34					71	21	2019	08	25	he	tr	RF	PKW	RV		8,790867	53,098991
920	25.08.2019	17:05	So	5		Bremen	Jürgensdeich	0	0	0	2	1	5						5	6		14					21	71	2019	08	25	he	tr	PKW	RF	LV		8,851080	53,062549
921	25.08.2019	18:45	So	5		Bremen	Brakkämpe	0	0	1	2	0	3						3	7		69				87	83	71	2019	08	25	he	tr	FG	RF	SO		8,763343	53,059735
922	25.08.2019	21:30	So	5		Bremen	Rheinstraße	0	0	0	2	1							5	7		14					71	21	2019	08	25	du	tr	RF	PKW	SO		8,787270	53,068166
923	25.08.2019	22:10	So	5		Bremen	Osterdeich	0	0	1	2	4							3	6		11	1				71	71	2019	08	25	du	tr	RF	RF	LV		8,810804	53,071683
924	26.08.2019	06:00	Mo	5		Bremen	Große Johannisstraße	0	0	0	2	1	1						5	5		13	14				92	71	2019	08	26	he	tr	SOF	RF	RV		8,796411	53,071913
925	26.08.2019	13:30	Mo	5		Bremen	Kirchbachstraße	0	0	1	2	1							3	5		14					71	21	2019	08	26	he	tr	RF	PKW	RV		8,852051	53,083436
926	26.08.2019	15:00	Mo	5		Bremen	Kornstraße	0	0	1	2	5							3	2		35					92	71	2019	08	26	he	tr	SOF	RF	AB		8,814259	53,055134
927	26.08.2019	16:18	Mo	5		Bremen	Elisabethstraße	0	0	1	1	0							3	1		55					71		2019	08	26	he	tr	RF	-	F		8,786726	53,097101
928	27.08.2019	05:18	Di	5		Bremen	Wehrpromenade	0	0	0	2	7							5	7						88	93	72	2019	08	27	du	tr	FG	RF	SO		8,852512	53,059535
929	27.08.2019	10:10	Di	5		Bremen	Kurfürstenallee	0	0	1	2	5							3	3		49					21	71	2019	08	27	he	tr	PKW	RF	EK		8,846375	53,081162
930	27.08.2019	10:47	Di	5		Bremen	Balgebrückstraße	0	0	0	2	5							5	3		37					71	33	2019	08	27	he	tr	RF	BUS	EK		8,808299	53,074362
931	27.08.2019	11:42	Di	5		Bremen	Langemarckstraße	0	1	0	2	6						8	2	4		31					71	81	2019	08	27	he	tr	RF	FG	ÜS		8,790900	53,072389
932	27.08.2019	13:35	Di	5		Bremen	Schorf	0	0	1	1	8							3	7		12	48				71		2019	08	27	he	tr	RF	-	SO		8,888762	53,096916
933	27.08.2019	18:36	Di	5		Bremen	Vahrer Straße	0	0	0	2	5	1		3				5	3		31					71	21	2019	08	27	he	tr	RF	PKW	EK		8,886649	53,071485
934	28.08.2019	05:20	Mi	5		Bremen	Osterholzer Heerstraße	0	0	1	2	5	3						3	3		37					21	71	2019	08	28	du	tr	PKW	RF	EK		8,944115	53,058192
935	28.08.2019	07:45	Mi	5		Bremen	Stapelfeldtstraße	0	0	1	2	5	3						3	3		37					21	71	2019	08	28	he	tr	PKW	RF	EK		8,752804	53,116178
936	28.08.2019	09:10	Mi	5		Bremen	Hastedter Heerstraße	0	0	1	2	5							3	3		37					21	71	2019	08	28	he	tr	PKW	RF	EK		8,874367	53,066591
937	28.08.2019	13:40	Mi	5		Bremen	Friedrich-Karl-Straße	0	0	1	4	3							3	6		14					71	71	2019	08	28	he	tr	RF	RF	LV		8,844439	53,076051
938	28.08.2019	16:00	Mi	5		Bremen	Am Herzogenkamp	0	0	1	2	4							3	6		11					72	71	2019	08	28	he	tr	RF	RF	LV		8,861675	53,099303
939	28.08.2019	18:00	Mi	5		Bremen	Louis-Seegelken-Straße	0	0	1	2	4							3	6		24					71	21	2019	08	28	he	tr	RF	PKW	LV		8,688265	53,179276
940	28.08.2019	21:50	Mi	5		Bremen	Osterdeich	0	0	0	2	4			9				5	6		11					72	71	2019	08	28	du	na	RF	RF	LV		8,811059	53,071583
941	29.08.2019	07:15	Do	5		Bremen	Halmerweg	0	0	1	2	5							3	3		28					21	71	2019	08	29	dä	na	PKW	RF	EK		8,759118	53,119445
942	29.08.2019	08:00	Do	5		Bremen	Leher Heerstraße	0	1	0	2	5	1						2	3		37					71	21	2019	08	29	he	na	RF	PKW	EK		8,873825	53,101329
943	29.08.2019	08:30	Do	5		Bremen	Föhrenstraße	0	0	1	2	1	2						3	5		45					21	72	2019	08	29	he	na	PKW	RF	RV		8,878927	53,064912
944	29.08.2019	08:30	Do	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	1	2	5	2						3	2		49					21	71	2019	08	29	he	na	PKW	RF	AB		8,803341	53,072280
945	29.08.2019	09:00	Do	5		Bremen	Louis-Seegelken-Straße	0	1	0	1	0	2						2	7		49				73	71		2019	08	29	he	na	RF	-	SO		8,690142	53,180514
946	29.08.2019	11:55	Do	5		Bremen	Leher Heerstraße	0	0	1	2	5			3				3	3		37					21	71	2019	08	29	he	tr	PKW	RF	EK		8,882972	53,100727
947	29.08.2019	12:00	Do	5		Bremen	Bürgerpark-Meierei	0	0	1	2	2							3	6		14					71	72	2019	08	29	he	tr	RF	RF	LV		8,835140	53,097241
948	29.08.2019	13:10	Do	5		Bremen	Alte Waller Straße	0	0	1	2	5							3	2		35					40	71	2019	08	29	he	tr	LKW	RF	AB		8,778494	53,108340
949	29.08.2019	15:15	Do	5		Bremen	Buntentorsteinweg	0	0	1	2	4							3	6		8					71	71	2019	08	29	he	tr	RF	RF	LV		8,800499	53,068748
950	29.08.2019	16:30	Do	5		Bremen	Saarstraße	0	0	1	2	4							3	2		34					71	21	2019	08	29	he	tr	RF	PKW	AB		8,909198	53,056417
951	29.08.2019	17:15	Do	5		Bremen	Ostpreußische Straße	0	0	1	2	1							3	7		49					71	21	2019	08	29	he	tr	RF	PKW	SO		8,859518	53,078481
952	29.08.2019	18:25	Do	5		Bremen	Kasseler Straße	0	0	0	2	1							5	5		14	49				71	21	2019	08	29	dä	tr	RF	PKW	RV		8,819403	53,095302
953	29.08.2019	22:48	Do	5		Bremen	Faulenstraße	0	1	0	2	4							2	6		10					71	71	2019	08	29	du	tr	RF	RF	LV		8,798198	53,080179
954	30.08.2019	07:15	Fr	5		Bremen	Vor dem Steintor	0	0	1	2	2	1						3	7		14					40	71	2019	08	30	he	tr	LKW	RF	SO		8,829649	53,071913
955	30.08.2019	07:40	Fr	5		Bremen	Vegesacker Straße	0	0	1	2	5	2						3	2		11					71	21	2019	08	30	he	tr	RF	PKW	AB		8,783161	53,099226
956	30.08.2019	08:30	Fr	5		Bremen	Tiefer	0	0	1	2	5	1					8	3	3		31					21	71	2019	08	30	he	tr	PKW	RF	EK		8,810758	53,072013
957	30.08.2019	08:45	Fr	5		Bremen	Vor den Seelanden	0	0	1	2	3							3	6		35					71	21	2019	08	30	he	tr	RF	PKW	LV		8,736558	53,062667
958	30.08.2019	12:40	Fr	5		Bremen	Barbarossastraße	0	0	1	2	5	2						3	3		28		10			21	71	2019	08	30	he	tr	PKW	RF	EK		8,863449	53,079922
959	30.08.2019	20:05	Fr	5		Bremen	Hasenhöft	0	0	1	2	1							3	7		2	4				72	92	2019	08	30	he	tr	RF	SOF	SO		8,662537	53,170238
960	30.08.2019	20:50	Fr	5		Bremen	Am Lehester Deich	0	0	1	2	5	1					8	3	2		34					21	71	2019	08	30	du	tr	PKW	RF	AB		8,897037	53,118235
961	31.08.2019	01:15	Sa	5		Bremen	Woltmershauser Straße	0	0	1	2	4							3	6		1	9				71	71	2019	08	31	du	tr	RF	RF	LV		8,783306	53,076196
962	31.08.2019	16:20	Sa	5		Bremen	Stader Landstraße	0	0	1	2	5							3	2		34					21	71	2019	08	31	he	tr	PKW	RF	AB		8,702491	53,167659
963	31.08.2019	21:15	Sa	5		Bremen	Bahnhofstraße	0	0	1	2	1	6						3	7		13	14				71	21	2019	08	31	du	tr	RF	PKW	SO		8,810643	53,080223
964	01.09.2019	00:30	So	5		Bremen	Hillmannplatz	0	0	1	2	2							3	7		49	1				71	21	2019	09	01	du	na	RF	PKW	SO		8,809935	53,080614
965	01.09.2019	20:00	So	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5	2		9	0		8	3	3		31					71	71	2019	09	01	he	tr	RF	RF	EK		8,801733	53,071288
966	02.09.2019	07:45	Mo	5		Bremen	Bultstraße	0	0	0	2	5							5	3		37					71	21	2019	09	02	he	tr	RF	PKW	EK		8,894717	53,043809
967	02.09.2019	07:45	Mo	5		Bremen	Walter-Flex-Straße	0	0	1	2	5	2						3	3		28					21	71	2019	09	02	he	tr	PKW	RF	EK		8,622744	53,183976
968	02.09.2019	08:20	Mo	5		Bremen	Pappelstraße	0	0	1	2	5							3	2		9					71	21	2019	09	02	he	tr	RF	PKW	AB		8,785677	53,071084
969	02.09.2019	08:20	Mo	5		Bremen	Grenzwehr	0	0	1	2	5	2		9				3	3		28					21	71	2019	09	02	he	tr	PKW	RF	EK		8,936385	53,073802
970	02.09.2019	14:15	Mo	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	5	2						3	3		34		49			21	71	2019	09	02	he	tr	PKW	RF	EK		8,800054	53,078220
971	03.09.2019	07:30	Di	5		Bremen	Upper Borg	0	0	0	2	5							5	2		28					21	71	2019	09	03	he	na	PKW	RF	AB		8,901951	53,112127
972	03.09.2019	09:40	Di	5		Bremen	Am Stern	0	0	0	2	5							5	2		34					21	71	2019	09	03	he	tr	PKW	RF	AB		8,824401	53,084445
973	03.09.2019	12:45	Di	5		Bremen	Am Wasser	0	0	2	2	4	5						3	6		11					71	71	2019	09	03	he	na	RF	RF	LV		8,634363	53,163423
974	03.09.2019	17:15	Di	5		Bremen	Schubertstraße	0	0	1	2	1							3	5		45					21	71	2019	09	03	he	tr	PKW	RF	RV		8,834737	53,085009
975	04.09.2019	07:50	Mi	5		Bremen	Stresemannstraße	0	0	1	2	5	1		0	8		8	3	3		31		49			71	21	2019	09	04	he	tr	RF	PKW	EK		8,864172	53,071123
976	04.09.2019	10:30	Mi	5		Bremen	Liebrechtstraße	0	0	1	2	5	2						3	3		37					21	71	2019	09	04	he	tr	PKW	RF	EK		8,572822	53,195171
977	04.09.2019	13:10	Mi	5		Bremen	Wachmannstraße	0	0	1	3	3							3	7		45					21	71	2019	09	04	he	tr	PKW	RF	SO		8,827042	53,084821
978	04.09.2019	15:15	Mi	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	2	2	5							3	3		31					71	71	2019	09	04	he	tr	RF	RF	EK		8,803687	53,072448
979	04.09.2019	15:20	Mi	5		Bremen	Hemmstraße	0	0	0	2	3							5	6		37					71	11	2019	09	04	he	tr	RF	KRD	LV		8,814803	53,101733
980	04.09.2019	17:35	Mi	5		Bremen	Löhstraße	0	0	0	2	5	1		9				5	3		37					21	71	2019	09	04	dä	sch	PKW	RF	EK		8,597563	53,184815
981	04.09.2019	19:18	Mi	5		Bremen	In der Vahr	0	0	1	2	5	3		9				3	3		37					21	71	2019	09	04	dä	na	PKW	RF	EK		8,876545	53,081410
982	04.09.2019	19:50	Mi	5		Bremen	Leher Heerstraße	0	0	1	2	5	2		4			8	3	3		35		2		73	21	71	2019	09	04	du	na	PKW	RF	EK		8,874268	53,101260
983	05.09.2019	07:50	Do	5		Bremen	Tietjenstraße	0	0	1	2	0						8	3	1		10		10		89	21	71	2019	09	05	he	tr	PKW	RF	F		8,865875	53,100802
984	05.09.2019	09:10	Do	5		Bremen	Malerstraße	0	0	1	2	5	2						3	2		34					92	71	2019	09	05	he	tr	SOF	RF	AB		8,867881	53,062049
985	05.09.2019	10:30	Do	5		Bremen	Imre-Nagy-Weg	0	0	0	2	5							5	3		37					21	71	2019	09	05	he	tr	PKW	RF	EK		8,817172	53,076383
986	05.09.2019	12:47	Do	5		Bremen	Am Neustadtsbahnhof	0	1	0	1	0							2	7		49					71		2019	09	05	he	tr	RF	-	SO		8,788214	53,078265
987	05.09.2019	13:50	Do	5		Bremen	Pastorenweg	0	1	0	2	5	3						2	2		35					21	71	2019	09	05	he	tr	PKW	RF	AB		8,762497	53,112201
988	05.09.2019	14:30	Do	5		Bremen	Geeren	0	0	0	2	5	2						5	3		34					21	71	2019	09	05	he	tr	PKW	RF	EK		8,795623	53,080637
989	05.09.2019	15:40	Do	5		Bremen	Gröpelinger Heerstraße	0	0	0	2	3							5	2		34					21	71	2019	09	05	he	na	PKW	RF	AB		8,761543	53,114597
990	05.09.2019	16:05	Do	5		Bremen	Lloydstraße	0	0	1	2	5	1					8	3	2		31					21	71	2019	09	05	he	tr	PKW	RF	AB		8,789116	53,084974
991	05.09.2019	17:00	Do	5		Bremen	Georg-Bitter-Straße	0	0	1	2	5	2						3	3		34		9			21	71	2019	09	05	he	tr	PKW	RF	EK		8,855106	53,068437
992	05.09.2019	17:45	Do	5		Bremen	Fleetrade	0	0	0	2	0						8	5	7		49					71	21	2019	09	05	he	tr	RF	PKW	SO		8,863429	53,065041
993	06.09.2019	07:09	Fr	5		Bremen	Bruchweg	0	0	1	2	2	7		8				3	7		37					44	71	2019	09	06	he	tr	LKW	RF	SO		8,894548	53,050905
994	06.09.2019	13:45	Fr	5		Bremen	Pappelstraße	0	0	0	2	5	2		7				5	3		28					21	71	2019	09	06	he	tr	PKW	RF	EK		8,792490	53,067065
995	06.09.2019	14:30	Fr	5		Bremen	Bismarckstraße	0	0	1	2	5						8	3	2		34					21	71	2019	09	06	he	tr	PKW	RF	AB		8,852491	53,073621
996	06.09.2019	15:15	Fr	5		Bremen	Ludwig-Quidde-Straße	0	0	1	1	0	3						3	3		49					71		2019	09	06	he	tr	RF	-	EK		8,862640	53,067726
997	06.09.2019	18:10	Fr	5		Bremen	Hermannsburg	0	0	1	2	5							3	2		35					21	71	2019	09	06	he	tr	PKW	RF	AB		8,732628	53,037886
998	07.09.2019	12:30	Sa	5		Bremen	Schwarzer Weg	0	0	1	2	5	2						3	2		27					71	11	2019	09	07	he	tr	RF	KRD	AB		8,752895	53,122782
999	07.09.2019	13:20	Sa	5		Bremen	Langemarckstraße	0	0	1	2	6							3	7		63					81	71	2019	09	07	he	tr	FG	RF	SO		8,789561	53,071193
1000	07.09.2019	15:58	Sa	5		Bremen	Hollerallee	0	0	2	2	6							3	4		42					71	81	2019	09	07	he	tr	RF	FG	ÜS		8,822651	53,085343
1001	07.09.2019	16:55	Sa	5		Bremen	Am Wall	0	0	1	1	0							3	7		1					71		2019	09	07	he	tr	RF	-	SO		8,812486	53,075751
1002	07.09.2019	23:00	Sa	5		Bremen	Utbremer Ring	0	1	0	1	0	2						2	1		49				90	71		2019	09	07	du	na	RF	-	F		8,816909	53,097013
1003	09.09.2019	13:15	Mo	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5	3						3	2		35					21	71	2019	09	09	he	tr	PKW	RF	AB		8,894843	53,046029
1004	09.09.2019	15:30	Mo	5		Bremen	Sebaldsbrücker Heerstraße	0	0	0	2	4							5	6		10					71	71	2019	09	09	he	sch	RF	RF	LV		8,901669	53,059488
1005	09.09.2019	16:00	Mo	5		Bremen	Hastedter Heerstraße	0	0	0	3	1	1					8	5	3		31				73	71	21	2019	09	09	he	na	RF	PKW	EK		8,872404	53,067459
1006	09.09.2019	19:40	Mo	5		Bremen	Hansestraße	0	0	1	2	5	2					8	3	3		31					21	71	2019	09	09	dä	tr	PKW	RF	EK		8,787394	53,089993
1007	09.09.2019	21:40	Mo	5		Bremen	Langemarckstraße	0	0	1	2	6	2						3	4		42	1				71	81	2019	09	09	du	tr	RF	FG	ÜS		8,789963	53,071430
1008	10.09.2019	08:00	Di	5		Bremen	Bei den Drei Pfählen	0	0	0	2	1							5	5		49	10				71	21	2019	09	10	he	tr	RF	PKW	RV		8,854545	53,070637
1009	10.09.2019	11:00	Di	5		Bremen	Koblenzer Straße	0	0	1	2	1	3						3	1		52	13				71	21	2019	09	10	he	tr	RF	PKW	F		8,961780	53,061308
1010	10.09.2019	11:23	Di	5		Bremen	Breitenweg	0	0	1	1	0	1						3	7		49					71		2019	09	10	he	tr	RF	-	SO		8,812317	53,080943
1011	10.09.2019	14:40	Di	4		Bremen	Langemarckstraße	0	0	1	2	5	1					8	3	2		35					21	71	2019	09	10	he	tr	PKW	RF	AB		8,796953	53,076451
1012	10.09.2019	15:45	Di	5		Bremen	Eickedorfer Straße	0	0	1	2	0							3	6		64		49			81	71	2019	09	10	he	tr	FG	RF	LV		8,811748	53,091851
1013	10.09.2019	18:50	Di	5		Bremen	Freiligrathstraße	0	0	1	2	1							3	7		45		49			21	71	2019	09	10	he	tr	PKW	RF	SO		8,861600	53,083708
1014	11.09.2019	08:55	Mi	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	3	2						3	6		21					71	71	2019	09	11	he	tr	RF	RF	LV		8,897198	53,059277
1015	11.09.2019	10:45	Mi	5		Bremen	Heinkenstraße	0	0	0	2	1							5	5		34	14				21	71	2019	09	11	he	tr	PKW	RF	RV		8,797511	53,080402
1016	11.09.2019	17:25	Mi	5		Bremen	Schwachhauser Ring	0	0	2	2	4							3	6		14					71	71	2019	09	11	he	na	RF	RF	LV		8,841066	53,089196
1017	12.09.2019	07:40	Do	5		Bremen	Regensburger Straße	0	0	1	2	5							3	3		37		10			11	71	2019	09	12	he	tr	KRD	RF	EK		8,803911	53,096040
1018	12.09.2019	07:45	Do	5		Bremen	Piependamm	0	0	0	2	1							5	5		14					71	21	2019	09	12	he	tr	RF	PKW	RV		8,852899	53,041559
1019	12.09.2019	11:50	Do	5		Bremen	In der Vahr	0	0	1	2	5	2						3	3		28					21	71	2019	09	12	he	tr	PKW	RF	EK		8,878347	53,079554
1020	12.09.2019	17:18	Do	5		Bremen	Hardenbergstraße	0	0	0	2	1							6	7		1	14				71	21	2019	09	12	he	tr	RF	PKW	SO		8,809323	53,060692
1021	13.09.2019	07:55	Fr	5		Bremen	Kolk	0	0	1	1	0							3	7		49					71		2019	09	13	he	na	RF	-	SO		8,928676	53,060654
1022	13.09.2019	11:10	Fr	5		Bremen	Alfred-Faust-Straße	0	0	0	2	5							5	3		37					71	21	2019	09	13	he	tr	RF	PKW	EK		8,832176	53,033626
1023	13.09.2019	13:17	Fr	5		Bremen	Hans-Böckler-Straße	0	0	2	2	5							3	3		37					71	71	2019	09	13	he	tr	RF	RF	EK		8,790274	53,086121
1024	13.09.2019	14:15	Fr	5		Bremen	Stader Straße	0	0	0	3	2	1		8			8	5	2		31					71	21	2019	09	13	he	tr	RF	PKW	AB		8,854004	53,074736
1025	13.09.2019	14:46	Fr	5		Bremen	Sankt-Gotthard-Straße	0	0	1	2	5	1						3	2		34					21	71	2019	09	13	he	tr	PKW	RF	AB		8,953154	53,066524
1026	13.09.2019	14:55	Fr	5		Bremen	Schwachhauser Ring	0	0	1	2	5	1						3	3		24					21	71	2019	09	13	he	tr	PKW	RF	EK		8,847180	53,086994
1027	13.09.2019	15:15	Fr	5		Bremen	Waller Ring	0	0	1	2	3	1					8	3	2		34					21	71	2019	09	13	he	tr	PKW	RF	AB		8,779304	53,100198
1028	13.09.2019	15:20	Fr	5		Bremen	Steinsetzerstraße	0	0	1	2	5							3	3		27					21	71	2019	09	13	he	tr	PKW	RF	EK		8,848022	53,047114
1029	13.09.2019	16:45	Fr	5		Bremen	Ludwig-Roselius-Allee	0	0	2	2	4							3	6		10					71	71	2019	09	13	he	tr	RF	RF	LV		8,928947	53,072061
1030	14.09.2019	02:20	Sa	5		Bremen	Vor dem Steintor	0	0	0	2	0							5	1		49					71	21	2019	09	14	du	tr	RF	PKW	F		8,832036	53,071070
1031	14.09.2019	13:55	Sa	5		Bremen	Brenningstraße	0	1	0	2	5	1						2	3		49					21	71	2019	09	14	he	tr	PKW	RF	EK		8,833673	53,033265
1032	14.09.2019	22:30	Sa	5		Bremen	Osterfeuerberger Ring	0	0	0	2	1							5	6		9					71	21	2019	09	14	du	tr	RF	PKW	LV		8,791835	53,103397
1033	15.09.2019	12:00	So	5		Bremen	Vegesacker Weserpromenade	0	0	1	2	7							3	7		69					93	71	2019	09	15	he	tr	FG	RF	SO		8,620952	53,168890
1034	15.09.2019	15:45	So	5		Bremen	Bürgerpark-Meierei	0	0	2	2	6							3	4		42					71	81	2019	09	15	he	tr	RF	FG	ÜS		8,819620	53,092311
1035	16.09.2019	09:30	Mo	5		Bremen	Am Herzogenkamp	0	0	1	1	0							3	1		49					71		2019	09	16	he	tr	RF	-	F		8,868734	53,098668
1036	16.09.2019	10:40	Mo	5		Bremen	An der Aumunder Kirche	0	0	0	2	3							5	6		14					71	21	2019	09	16	he	tr	RF	PKW	LV		8,623945	53,174347
1037	16.09.2019	14:50	Mo	5		Bremen	Rembertistraße	0	0	1	2	1							3	5		49	45				21	71	2019	09	16	he	tr	PKW	RF	RV		8,818293	53,079950
1038	16.09.2019	14:55	Mo	5		Bremen	Heinrich-Plett-Allee	0	0	2	2	4	2						3	6		10					71	71	2019	09	16	he	na	RF	RF	LV		8,723852	53,043535
1039	16.09.2019	16:30	Mo	5		Bremen	Wilhelm-Kaisen-Brücke	0	1	1	2	4	2		8			8	2	6		11		10			71	71	2019	09	16	he	tr	RF	RF	LV		8,804165	53,072359
1040	16.09.2019	18:13	Mo	5		Bremen	Waller Heerstraße	0	0	1	2	5	1		8			8	3	3		31					21	71	2019	09	16	he	tr	PKW	RF	EK		8,784996	53,102211
1041	17.09.2019	08:00	Di	5		Bremen	Parkallee	0	0	1	2	3							3	1		14					71	71	2019	09	17	he	tr	RF	RF	F		8,822287	53,082409
1042	17.09.2019	08:06	Di	5		Bremen	Emil-Richter-Straße	0	0	1	2	0							3	1		37					71	21	2019	09	17	he	tr	RF	PKW	F		8,828799	53,035020
1043	17.09.2019	13:20	Di	5		Bremen	Lange Reihe	0	0	1	2	5							3	2		34					21	71	2019	09	17	he	tr	PKW	RF	AB		8,778681	53,100761
1044	17.09.2019	15:15	Di	5		Bremen	Graf-Moltke-Straße	0	0	1	2	5	1		8				3	2		35				73	21	71	2019	09	17	he	na	PKW	RF	AB		8,832782	53,077503
1045	17.09.2019	16:10	Di	5		Bremen	Achterstraße	0	0	1	2	5	2						3	3		27		27			72	71	2019	09	17	he	tr	RF	RF	EK		8,859347	53,100440
1046	17.09.2019	16:15	Di	5		Bremen	Friedrich-Rauers-Straße	0	0	1	2	5	1						3	3		28					21	71	2019	09	17	he	na	PKW	RF	EK		8,804611	53,085781
1047	18.09.2019	08:10	Mi	5		Bremen	Überseetor	0	0	1	2	5							3	3		28					21	71	2019	09	18	he	tr	PKW	RF	EK		8,774167	53,095439
1048	18.09.2019	13:20	Mi	5		Bremen	Landwehrstraße	0	0	1	2	5			4				3	3		31					71	21	2019	09	18	he	tr	RF	PKW	EK		8,792994	53,089075
