LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
1176	06.11.2020	13:30	Fr	5		Bremen	Buntentorsteinweg	0	0	1	2	2			9				3	6		49	37	49			71	21	2020	11	06	he	tr	RF	PKW	LV		8,812652	53,058965
1177	07.11.2020	10:00	Sa	5		Bremen	Lausanner Straße	0	0	0	2	5	2						5	2		35				82	21	71	2020	11	07	he	tr	PKW	RF	AB		8,951835	53,072641
1178	07.11.2020	17:21	Sa	5		Bremen	Am Stern	0	0	1	2	5	1		8			8	3	3		31					71	61	2020	11	07	du	tr	RF	SOF	EK		8,825225	53,084400
1179	08.11.2020	15:06	So	5		Bremen	Julius-Brecht-Allee	0	1	0	1	0			8			8	2	7		49					71		2020	11	08	he	tr	RF	-	SO		8,873391	53,077836
1180	09.11.2020	16:50	Mo	5		Bremen	Nordstraße	0	0	0	1	0			9				5	7		49					71		2020	11	09	dä	tr	RF	-	SO		8,779342	53,094104
1181	10.11.2020	07:15	Di	5		Bremen	Am Stern	0	0	1	2	5	7						3	2		14					21	71	2020	11	10	dä	tr	PKW	RF	AB		8,825137	53,084536
1182	10.11.2020	07:25	Di	5		Bremen	Aumunder Feldstraße	0	0	1	2	2	1		9				3	6		14					71	11	2020	11	10	he	tr	RF	KRD	LV		8,624425	53,177212
1183	10.11.2020	09:10	Di	5		Bremen	Berckstraße	0	1	1	2	5	6						2	2		37		37			21	72	2020	11	10	he	tr	PKW	RF	AB		8,881520	53,096934
1184	10.11.2020	10:20	Di	5		Bremen	Tiefer	0	0	1	2	6	5						3	7		42					71	81	2020	11	10	he	tr	RF	FG	SO		8,808967	53,072359
1185	11.11.2020	06:45	Mi	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	0	1					9	3	3		28				73	21	71	2020	11	11	du	na	PKW	RF	EK		8,846923	53,048304
1186	11.11.2020	11:00	Mi	5		Bremen	Cuxhavener Straße	0	1	0	1	0			2				2	7		49					72		2020	11	11	he	na	RF	-	SO		8,774127	53,099735
1187	11.11.2020	11:05	Mi	5		Bremen	Bismarckstraße	0	0	1	2	1							3	5		37				73	21	71	2020	11	11	he	na	PKW	RF	RV		8,837935	53,076775
1188	11.11.2020	12:50	Mi	5		Bremen	Hamburger Straße	0	0	1	1	0							3	1		49				73	71		2020	11	11	he	na	RF	-	F		8,834756	53,070337
1189	11.11.2020	14:45	Mi	5		Bremen	Am Lehester Deich	0	0	0	2	5							5	3		37					71	21	2020	11	11	he	tr	RF	PKW	EK		8,901945	53,109889
1190	11.11.2020	18:58	Mi	5		Bremen	Kreinsloger	0	0	0	2	5	1						5	3		28				80	21	71	2020	11	11	du	na	PKW	RF	EK		8,557480	53,189611
1191	12.11.2020	08:10	Do	5		Bremen	Graf-Moltke-Straße	0	0	0	2	3	1		8				5	6		14					71	21	2020	11	12	he	na	RF	PKW	LV		8,832779	53,077689
1192	12.11.2020	09:01	Do	5		Bremen	Eduard-Schopf-Allee	0	0	1	2	5	2						3	3		28				89	40	71	2020	11	12	he	tr	LKW	RF	EK		8,789486	53,082989
1193	12.11.2020	16:45	Do	5		Bremen	Tietjenstraße	0	0	1	2	4							3	6		24				73	21	71	2020	11	12	dä	na	PKW	RF	LV		8,864432	53,099438
1194	12.11.2020	16:45	Do	5		Bremen	Osterholzer Heerstraße	0	0	1	2	5	3						3	3		34				73	21	71	2020	11	12	dä	na	PKW	RF	EK		8,932321	53,058863
1195	13.11.2020	08:43	Fr	5		Bremen	Kurt-Schumacher-Allee	0	1	0	2	5	1						2	3		28					21	71	2020	11	13	he	tr	PKW	RF	EK		8,886630	53,079216
1196	13.11.2020	09:30	Fr	5		Bremen	Gastfeldstraße	0	0	1	2	1							3	7		14	49				72	21	2020	11	13	he	tr	RF	PKW	SO		8,797983	53,063810
1197	13.11.2020	15:00	Fr	5		Bremen	Kleingärtnerweg	0	0	1	2	5	1						3	3		27					71	21	2020	11	13	he	tr	RF	PKW	EK		8,765217	53,127281
1198	13.11.2020	15:55	Fr	5		Bremen	Torndiek	0	0	2	2	4							3	7		11		11			71	71	2020	11	13	he	na	RF	RF	SO		8,850163	53,026143
1199	13.11.2020	18:25	Fr	5		Bremen	Bismarckstraße	0	0	1	2	4							3	2		49				73	5	71	2020	11	13	du	na	KRD	RF	AB		8,844208	53,075510
1200	13.11.2020	20:50	Fr	5		Bremen	Tonderner Straße	0	0	0	2	0							5	1		49	14				21	71	2020	11	13	du	tr	PKW	RF	F		8,787847	53,105633
1201	14.11.2020	15:20	Sa	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	3							3	6		49				74	72	71	2020	11	14	he	na	RF	RF	LV		8,861530	53,090187
1202	16.11.2020	13:50	Mo	5		Bremen	Konrad-Adenauer-Allee	0	0	0	2	3							5	6		14					71	21	2020	11	16	he	na	RF	PKW	LV		8,861089	53,079192
1203	16.11.2020	14:10	Mo	5		Bremen	Römerstraße	0	0	0	2	2							5	6		13					71	21	2020	11	16	he	tr	RF	PKW	LV		8,826457	53,074672
1204	17.11.2020	05:45	Di	5		Bremen	Ludwig-Roselius-Allee	0	0	2	3	6							3	6		69					81	71	2020	11	17	du	na	FG	RF	LV		8,887778	53,071552
1205	17.11.2020	09:30	Di	5		Bremen	Charlotte-Wolff-Allee	0	1	0	2	1							2	5		45					21	71	2020	11	17	he	na	PKW	RF	RV		8,682310	53,173582
1206	17.11.2020	10:25	Di	5		Bremen	Alter Dorfweg	0	0	1	3	2	2		3				3	7		14	49				72	21	2020	11	17	he	na	RF	PKW	SO		8,744527	53,047576
1207	17.11.2020	12:17	Di	5		Bremen	Utbremer Ring	0	0	1	2	5							3	3		28	31			73	59	71	2020	11	17	he	na	SOF	RF	EK		8,807601	53,099699
1208	17.11.2020	12:45	Di	5		Bremen	Haferwende	0	0	1	2	5	3						3	3		37					21	72	2020	11	17	he	na	PKW	RF	EK		8,882022	53,106740
1209	17.11.2020	14:15	Di	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5							3	3		28				89	21	71	2020	11	17	he	na	PKW	RF	EK		8,827396	53,079809
1210	17.11.2020	14:35	Di	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5							3	2		35					21	71	2020	11	17	he	na	PKW	RF	AB		8,875257	53,082322
1211	17.11.2020	14:50	Di	5		Bremen	Huchtinger Heerstraße	0	1	0	2	5							2	3		37					21	71	2020	11	17	he	na	PKW	RF	EK		8,732387	53,058313
1212	17.11.2020	17:15	Di	5		Bremen	Würzburger Straße	0	0	0	2	1							5	5		14					71	21	2020	11	17	du	tr	RF	PKW	RV		8,798970	53,093705
1213	17.11.2020	18:10	Di	5		Bremen	Friedrich-Karl-Straße	0	0	1	1	0							3	7		49					71		2020	11	17	du	tr	RF	-	SO		8,844707	53,076641
1214	18.11.2020	10:35	Mi	5		Bremen	Hindenburgstraße	0	0	1	2	5	2	4					3	3		28					21	71	2020	11	18	he	tr	PKW	RF	EK		8,688383	53,169684
1215	18.11.2020	15:55	Mi	5		Bremen	Holzdamm	0	0	1	2	3							3	2		22					21	71	2020	11	18	he	tr	PKW	RF	AB		8,843079	53,055551
1216	18.11.2020	16:00	Mi	5		Bremen	Syker Straße	0	1	0	2	5	3						2	3		37					21	71	2020	11	18	he	tr	PKW	RF	EK		8,946020	53,038655
1217	19.11.2020	08:43	Do	5		Bremen	Woltmershauser Straße	0	0	0	2	5	1					8	5	3		31					21	71	2020	11	19	he	tr	PKW	RF	EK		8,784089	53,075600
1218	19.11.2020	12:15	Do	5		Bremen	Am Schwarzen Meer	0	0	1	3	0	2		9				3	3		32				73	21	71	2020	11	19	he	na	PKW	RF	EK		8,837905	53,071866
1219	20.11.2020	09:15	Fr	5		Bremen	Waller Heerstraße	0	0	1	2	5	3						3	2		37		10		73	21	71	2020	11	20	he	na	PKW	RF	AB		8,788563	53,098047
1220	20.11.2020	09:50	Fr	5		Bremen	In den Barken	0	0	1	2	5	1						3	3		28					21	71	2020	11	20	he	tr	PKW	RF	EK		8,769608	53,113122
1221	20.11.2020	12:05	Fr	5		Bremen	Habenhauser Landstraße	0	0	1	2	5							3	2		31	35			73	21	71	2020	11	20	he	na	PKW	RF	AB		8,847396	53,050505
1222	20.11.2020	14:00	Fr	5		Bremen	Osterholzer Heerstraße	0	0	1	2	5							3	2		34				73	21	71	2020	11	20	he	na	PKW	RF	AB		8,935857	53,058699
1223	20.11.2020	15:00	Fr	5		Bremen	Am Stern	0	0	1	2	5	7						3	3		28					21	71	2020	11	20	he	tr	PKW	RF	EK		8,824891	53,084627
1224	21.11.2020	12:35	Sa	5		Bremen	Bürgermeister-Smidt-Straße	0	1	0	1	0	2						2	7		1	49				71		2020	11	21	he	na	RF	-	SO		8,809071	53,083282
1225	21.11.2020	14:21	Sa	5		Bremen	Gröpelinger Heerstraße	0	0	0	2	5	3		3				6	3		37	1				21	71	2020	11	21	he	na	PKW	RF	EK		8,755717	53,118959
1226	21.11.2020	18:45	Sa	5		Bremen	Neuenlander Straße	0	0	1	2	5	1		3			8	3	2		34					21	71	2020	11	21	du	na	PKW	RF	AB		8,779827	53,068638
1227	21.11.2020	22:23	Sa	5		Bremen	Gröpelinger Heerstraße	0	0	0	2	0							5	7		49					71	21	2020	11	21	du	na	RF	PKW	SO		8,756071	53,118670
1228	21.11.2020	23:15	Sa	5		Bremen	Schwachhauser Ring	0	1	0	1	0							2	7		1	49			74	71		2020	11	21	du	na	RF	-	SO		8,847894	53,086727
1229	22.11.2020	15:45	So	5		Bremen	Elsasser Straße	0	0	0	2	4							5	6		14					71	21	2020	11	22	he	tr	RF	PKW	LV		8,839785	53,078686
1230	23.11.2020	09:33	Mo	5		Bremen	Woltmershauser Straße	0	1	0	1	0	1						2	7		49					71		2020	11	23	he	tr	RF	-	SO		8,783915	53,075721
1231	23.11.2020	12:13	Mo	5		Bremen	Wachmannstraße	0	0	0	2	5	2		2				5	2		35				77	71	61	2020	11	23	he	tr	RF	SOF	AB		8,837728	53,087445
1232	23.11.2020	14:10	Mo	5		Bremen	Einsteinstraße	0	0	0	2	4	3						5	3		13					21	71	2020	11	23	he	tr	PKW	RF	EK		8,886619	53,065357
1233	23.11.2020	16:45	Mo	5		Bremen	Borgfelder Landstraße	0	0	1	2	5							3	3		31					21	71	2020	11	23	dä	tr	PKW	RF	EK		8,902595	53,126735
1234	23.11.2020	18:05	Mo	5		Bremen	Ritterhuder Heerstraße	0	0	0	2	1							5	7		49					71	21	2020	11	23	du	tr	RF	PKW	SO		8,737714	53,138235
1235	24.11.2020	07:48	Di	5		Bremen	August-Bebel-Allee	0	0	1	2	5							3	3		28		13			71	21	2020	11	24	he	na	RF	PKW	EK		8,889238	53,086336
1236	24.11.2020	08:10	Di	5		Bremen	Im Deichkamp	0	0	0	2	1							5	7		14	49				71	21	2020	11	24	dä	tr	RF	PKW	SO		8,874399	53,104543
1237	24.11.2020	10:30	Di	5		Bremen	Riemstraße	0	0	0	2	6							5	4		42					71	81	2020	11	24	he	na	RF	FG	ÜS		8,895063	53,091939
1238	24.11.2020	12:23	Di	5		Bremen	Hemmstraße	0	0	0	2	5							5	2		31					71	21	2020	11	24	he	tr	RF	PKW	AB		8,808202	53,094616
1239	24.11.2020	14:00	Di	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5	3						3	3		37	36				21	71	2020	11	24	he	tr	PKW	RF	EK		8,899269	53,042809
1240	24.11.2020	14:00	Di	5		Bremen	Thomas-Mann-Straße	0	0	0	2	5							5	3		49					71	21	2020	11	24	he	tr	RF	PKW	EK		8,843809	53,095133
1241	24.11.2020	14:10	Di	5		Bremen	Schwaneweder Straße	0	0	1	2	1							3	5		37					21	71	2020	11	24	he	tr	PKW	RF	RV		8,572329	53,197575
1242	24.11.2020	14:40	Di	5		Bremen	Lilienthaler Heerstraße	0	0	1	2	2							3	6		22	49	11			72	71	2020	11	24	he	tr	RF	RF	LV		8,887907	53,109123
1243	24.11.2020	14:50	Di	5		Bremen	Oberblockland	0	0	1	2	3							3	6		22	24				71	71	2020	11	24	he	tr	RF	RF	LV		8,858172	53,136269
1244	24.11.2020	16:07	Di	5		Bremen	Münchener Straße	0	1	0	2	5	1						2	2		35					71	72	2020	11	24	dä	tr	RF	RF	AB		8,807014	53,094477
1245	24.11.2020	16:15	Di	5		Bremen	Buntentorsteinweg	0	0	1	2	5	2						3	2		34					40	71	2020	11	24	he	tr	LKW	RF	AB		8,801756	53,067809
1246	25.11.2020	08:00	Mi	5		Bremen	Ostwaldstraße	0	0	1	3	4							3	6		49					40	71	2020	11	25	he	tr	LKW	RF	LV		8,893411	53,110469
1247	25.11.2020	15:30	Mi	5		Bremen	Osterholzer Heerstraße	0	0	1	3	5	2						3	2		34					21	71	2020	11	25	he	tr	PKW	RF	AB		8,950434	53,057916
1248	25.11.2020	17:15	Mi	5		Bremen	Osterholzer Heerstraße	0	0	1	2	3	2						3	2		35					21	71	2020	11	25	du	tr	PKW	RF	AB		8,919938	53,059570
1249	26.11.2020	07:58	Do	5		Bremen	Rockwinkeler Heerstraße	0	0	1	1	8							3	1		49					71		2020	11	26	dä	tr	RF	-	F		8,910566	53,096092
1250	26.11.2020	09:30	Do	5		Bremen	Föhrenstraße	0	0	0	1	0	1					8	5	7		49					71		2020	11	26	he	na	RF	-	SO		8,877511	53,063719
1251	26.11.2020	14:15	Do	5		Bremen	Schönebecker Straße	0	0	1	2	5	2						3	3		37		49			21	71	2020	11	26	he	na	PKW	RF	EK		8,649196	53,172447
1252	26.11.2020	18:55	Do	5		Bremen	Hemelinger Heerstraße	0	0	1	2	5							3	3		35		11			21	71	2020	11	26	du	tr	PKW	RF	EK		8,893177	53,047114
1253	27.11.2020	13:45	Fr	5		Bremen	Oslebshauser Heerstraße	0	0	1	2	5	1		8			8	3	3		34					21	71	2020	11	27	he	tr	PKW	RF	EK		8,736619	53,133725
1254	27.11.2020	15:05	Fr	5		Bremen	Depkenstraße	0	0	1	2	5							3	3		27					21	71	2020	11	27	he	tr	PKW	RF	EK		8,853470	53,093531
1255	29.11.2020	16:44	So	5		Bremen	Mittelsbürener Landstraße	0	0	1	2	5							3	3		37					21	71	2020	11	29	du	tr	PKW	RF	EK		8,711020	53,143157
1256	30.11.2020	08:30	Mo	5		Bremen	Balgebrückstraße	0	1	0	1	0	5		5				2	7		49					71		2020	11	30	he	tr	RF	-	SO		8,807344	53,074161
1257	30.11.2020	09:00	Mo	5		Bremen	Thedinghauser Straße	0	0	0	2	1							5	5		49	14				58	71	2020	11	30	he	tr	LKW	RF	RV		8,793386	53,063922
1258	30.11.2020	11:17	Mo	5		Bremen	Sandhofstraße	0	0	1	2	5	1		8				3	3		37		10			21	71	2020	11	30	he	na	PKW	RF	EK		8,892102	53,047953
1259	30.11.2020	13:20	Mo	5		Bremen	Kornstraße	0	0	0	2	1							5	5		49					71	21	2020	11	30	he	tr	RF	PKW	RV		8,798131	53,066171
1260	01.12.2020	07:35	Di	5		Bremen	Brüggeweg	0	0	1	2	5	2						3	3		37					21	71	2020	12	01	du	na	PKW	RF	EK		8,897498	53,058835
1261	01.12.2020	07:45	Di	5		Bremen	Otto-Brenner-Allee	0	0	1	2	5	2						3	3		28				73	21	71	2020	12	01	dä	na	PKW	RF	EK		8,964146	53,062294
1262	01.12.2020	13:03	Di	5		Bremen	Ostertorsteinweg	0	0	1	2	0							3	7		45				73	21	71	2020	12	01	he	na	PKW	RF	SO		8,821970	53,072777
1263	01.12.2020	14:50	Di	5		Bremen	Am Herzogenkamp	0	0	1	2	4	2						3	6		49				73	21	72	2020	12	01	he	na	PKW	RF	LV		8,862573	53,099324
1264	01.12.2020	16:45	Di	5		Bremen	Am Stern	0	0	1	2	3	7		8				3	2		34					21	71	2020	12	01	du	na	PKW	RF	AB		8,825140	53,084497
1265	02.12.2020	07:38	Mi	5		Bremen	Vollmersstraße	0	0	1	2	0							3	7		45		49			21	71	2020	12	02	du	tr	PKW	RF	SO		8,792324	53,100764
1266	02.12.2020	15:30	Mi	5		Bremen	Straßburger Straße	0	0	1	2	0							3	7		49					21	71	2020	12	02	he	tr	PKW	RF	SO		8,838796	53,080468
1267	02.12.2020	16:48	Mi	5		Bremen	Paul-Feller-Straße	0	1	0	2	5	1		8				2	2		34					44	72	2020	12	02	du	tr	LKW	RF	AB		8,795709	53,056127
1268	02.12.2020	17:53	Mi	5		Bremen	Eduard-Schopf-Allee	0	0	0	2	5	1					9	5	3		28					21	72	2020	12	02	dä	tr	PKW	RF	EK		8,791739	53,082686
1269	03.12.2020	08:40	Do	5		Bremen	Arsterdamm	0	0	1	2	3	1					8	3	2		34					44	71	2020	12	03	he	na	LKW	RF	AB		8,837395	53,037839
1270	03.12.2020	09:55	Do	5		Bremen	Schwachhauser Heerstraße	0	0	2	2	5	1		8			8	3	3		32					1	71	2020	12	03	he	sch	KRD	RF	EK		8,856203	53,088901
1271	03.12.2020	13:50	Do	5		Bremen	Duckwitzstraße	0	0	1	2	3	1		8			8	3	2		34					21	72	2020	12	03	he	tr	PKW	RF	AB		8,782281	53,066749
1272	03.12.2020	18:22	Do	5		Bremen	Fresenbergstraße	0	1	0	1	0	2	5				8	2	7		49				73	71		2020	12	03	du	na	RF	-	SO		8,579109	53,183299
1273	03.12.2020	20:00	Do	5		Bremen	Osterstraße	0	0	1	2	5							3	7		28				73	21	71	2020	12	03	du	na	PKW	RF	SO		8,801550	53,070904
1274	04.12.2020	00:55	Fr	5		Bremen	Poelzigstraße	0	0	0	2	1							6	7		1	14				71	21	2020	12	04	du	sch	RF	PKW	SO		8,850627	53,066670
1275	04.12.2020	07:40	Fr	5		Bremen	Rockwinkeler Heerstraße	0	0	1	2	5							3	1		28					21	71	2020	12	04	dä	na	PKW	RF	F		8,909673	53,096529
1276	04.12.2020	10:57	Fr	5		Bremen	Lilienthaler Heerstraße	0	0	1	1	0							3	7		49	1				72		2020	12	04	he	tr	RF	-	SO		8,893204	53,114455
1277	04.12.2020	13:10	Fr	5		Bremen	Kolk	0	0	0	2	2							5	6		14					71	71	2020	12	04	he	tr	RF	RF	LV		8,927657	53,059922
1278	04.12.2020	13:45	Fr	5		Bremen	Hermann-Ritter-Straße	0	0	1	1	8							3	1		49					71		2020	12	04	he	tr	RF	-	F		8,771531	53,078139
1279	04.12.2020	14:32	Fr	5		Bremen	Allerkai	0	0	1	2	5	3		9				3	3		37					21	71	2020	12	04	he	tr	PKW	RF	EK		8,878865	53,057201
1280	04.12.2020	17:35	Fr	5		Bremen	Konsul-Smidt-Straße	0	0	0	2	5	2						5	2		34					51	71	2020	12	04	du	na	LKW	RF	AB		8,770254	53,093115
1281	05.12.2020	13:00	Sa	5		Bremen	Bismarckstraße	0	0	0	1	0							5	7		49					71		2020	12	05	he	tr	RF	-	SO		8,835311	53,077092
1282	05.12.2020	13:30	Sa	5		Bremen	Stapelfeldtstraße	0	0	1	2	5			9				3	3		37				73	21	71	2020	12	05	he	na	PKW	RF	EK		8,752156	53,112785
1283	05.12.2020	18:30	Sa	5		Bremen	Langemarckstraße	0	0	1	2	4	2						3	2		34					21	71	2020	12	05	du	na	PKW	RF	AB		8,796976	53,076458
1284	07.12.2020	05:25	Mo	5		Bremen	Huchtinger Heerstraße	0	0	0	2	5	1		8				5	3		28					21	72	2020	12	07	du	na	PKW	RF	EK		8,716728	53,056495
1285	07.12.2020	07:40	Mo	5		Bremen	Hamburger Straße	0	0	1	2	5	2						3	2		34				73	40	71	2020	12	07	du	na	LKW	RF	AB		8,846764	53,068350
1286	07.12.2020	08:20	Mo	5		Bremen	Eislebener Straße	0	0	1	2	5	2						3	3		34				73	21	71	2020	12	07	dä	na	PKW	RF	EK		8,870094	53,080698
1287	07.12.2020	11:45	Mo	5		Bremen	Hermann-Osterloh-Straße	0	0	1	2	5							3	3		37					71	21	2020	12	07	he	tr	RF	PKW	EK		8,931788	53,041116
1288	07.12.2020	14:37	Mo	5		Bremen	Lindenstraße	0	1	0	2	0	3						2	7		37					21	71	2020	12	07	he	tr	PKW	RF	SO		8,607020	53,176221
1289	07.12.2020	17:05	Mo	5		Bremen	Außer der Schleifmühle	0	0	1	2	5	1		3			8	3	2		35				73	21	71	2020	12	07	du	na	PKW	RF	AB		8,819543	53,080543
1290	07.12.2020	21:50	Mo	5		Bremen	Zeppelinstraße	0	1	0	2	5	1					9	2	3		28					21	71	2020	12	07	du	tr	PKW	RF	EK		8,887917	53,066753
1291	08.12.2020	07:50	Di	5		Bremen	Hemmstraße	0	1	0	3	4							2	6		9				73	71	71	2020	12	08	du	na	RF	RF	LV		8,814092	53,100403
1292	08.12.2020	08:20	Di	5		Bremen	Lange Reihe	0	0	1	1	0	1					8	3	1		13				73	71		2020	12	08	he	na	RF	-	F		8,776308	53,104614
1293	08.12.2020	12:30	Di	5		Bremen	Hemmstraße	0	1	0	2	0							2	7		49				89	21	71	2020	12	08	he	tr	PKW	RF	SO		8,814505	53,101625
1294	08.12.2020	15:25	Di	5		Bremen	Landwehrstraße	0	0	0	2	5	1						5	2		34					40	71	2020	12	08	he	tr	LKW	RF	AB		8,791079	53,091472
1295	08.12.2020	16:30	Di	5		Bremen	Kornstraße	0	0	0	2	1			9				5	5		14					71	21	2020	12	08	du	na	RF	PKW	RV		8,796363	53,067133
1296	08.12.2020	17:30	Di	5		Bremen	Weizenkampstraße	0	0	0	2	1							5	7		14	49				71	21	2020	12	08	du	tr	RF	PKW	SO		8,783767	53,070869
1297	08.12.2020	20:00	Di	5		Bremen	Wartburgstraße	0	0	1	2	0							3	3		34					21	71	2020	12	08	du	tr	PKW	RF	EK		8,788456	53,093967
1298	09.12.2020	12:15	Mi	5		Bremen	Mühlenstraße	0	0	1	2	2	2		5				3	6		14					71	21	2020	12	09	he	tr	RF	PKW	LV		8,572720	53,186242
1299	09.12.2020	16:20	Mi	5		Bremen	Woltmershauser Straße	0	0	1	2	5	1					8	3	2		34					51	71	2020	12	09	dä	tr	LKW	RF	AB		8,783968	53,075656
1300	09.12.2020	21:20	Mi	5		Bremen	Friedrich-Klippert-Straße	0	0	0	2	1							6	7		1	14				71	21	2020	12	09	du	tr	RF	PKW	SO		8,628789	53,168260
1301	10.12.2020	08:18	Do	5		Bremen	Rembertiring	0	0	0	2	0							5	7		37		9		73	21	71	2020	12	10	he	na	PKW	RF	SO		8,817633	53,078491
1302	10.12.2020	08:30	Do	5		Bremen	Landwehrstraße	0	1	0	1	0	2						2	1		49					71		2020	12	10	dä	na	RF	-	F		8,793340	53,088702
1303	10.12.2020	10:45	Do	5		Bremen	Große Johannisstraße	0	0	1	2	5	2						3	3		28					21	71	2020	12	10	he	tr	PKW	RF	EK		8,799748	53,070475
1304	10.12.2020	12:25	Do	5		Bremen	Buntentorsteinweg	0	0	1	1	0							3	1		49					71		2020	12	10	he	na	RF	-	F		8,803460	53,066793
1305	10.12.2020	13:30	Do	5		Bremen	Daniel-Von-Büren-Straße	0	0	0	2	5	2					8	5	2		49		49			21	71	2020	12	10	he	na	PKW	RF	AB		8,799083	53,084010
1306	10.12.2020	15:00	Do	5		Bremen	Horner Heerstraße	0	0	1	2	5	2						3	2		34					40	71	2020	12	10	he	tr	LKW	RF	AB		8,870556	53,096023
1307	10.12.2020	15:00	Do	5		Bremen	Karl-Kautsky-Straße	0	0	1	2	5							3	2		34					21	72	2020	12	10	he	tr	PKW	RF	AB		8,890197	53,084271
1308	11.12.2020	10:35	Fr	5		Bremen	Jollenstraße	0	0	0	2	5	1	5					5	3		27					71	21	2020	12	11	he	tr	RF	PKW	EK		8,560602	53,184320
1309	11.12.2020	13:35	Fr	5		Bremen	Hermann-Koenen-Straße	0	0	1	2	5							3	2		34		49			21	71	2020	12	11	he	tr	PKW	RF	AB		8,914080	53,068232
1310	11.12.2020	13:45	Fr	5		Bremen	Rembertiring	0	0	1	2	5	2		9				3	3		28					21	71	2020	12	11	he	tr	PKW	RF	EK		8,817657	53,078481
1311	11.12.2020	17:18	Fr	5		Bremen	Rembertistraße	0	0	1	2	5							3	2		35					21	71	2020	12	11	du	tr	PKW	RF	AB		8,819193	53,080222
1312	12.12.2020	10:00	Sa	5		Bremen	Auf der Hohwisch	0	0	0	2	1							5	5		49					71	21	2020	12	12	he	tr	RF	PKW	RV		8,857759	53,066556
1313	12.12.2020	16:20	Sa	5		Bremen	Waller Heerstraße	0	0	1	2	2	1						3	6		14					71	71	2020	12	12	dä	tr	RF	RF	LV		8,785248	53,102286
1314	12.12.2020	21:00	Sa	5		Bremen	Lindenhofstraße	0	0	1	2	5	1					8	3	2		35					21	71	2020	12	12	du	na	PKW	RF	AB		8,758834	53,116004
1315	13.12.2020	16:30	So	5		Bremen	Deichschartweg	0	0	0	2	0							5	7		69					81	71	2020	12	13	dä	tr	FG	RF	SO		8,815492	53,062298
1316	14.12.2020	07:13	Mo	5		Bremen	Eduard-Grunow-Straße	0	0	1	2	5							3	3		35					21	71	2020	12	14	dä	tr	PKW	RF	EK		8,823705	53,077990
1317	14.12.2020	07:50	Mo	5		Bremen	Marcusallee	0	0	1	2	5	3						3	2		35					21	71	2020	12	14	he	tr	PKW	RF	AB		8,872881	53,091314
1318	14.12.2020	10:00	Mo	5		Bremen	Rheinstraße	0	0	0	2	1							5	7		49				73	71	21	2020	12	14	he	na	RF	PKW	SO		8,787952	53,068604
1319	14.12.2020	10:10	Mo	5		Bremen	Buntentorsteinweg	0	1	0	1	0							2	1		49					71		2020	12	14	he	na	RF	-	F		8,804676	53,066080
1320	14.12.2020	14:00	Mo	5		Bremen	Vor dem Steintor	0	0	0	2	1							5	5		49				73	71	21	2020	12	14	he	na	RF	PKW	RV		8,827047	53,072790
1321	14.12.2020	15:10	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	5							3	3		49					21	71	2020	12	14	he	na	PKW	RF	EK		8,881335	53,101390
1322	14.12.2020	15:10	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	5							3	3		31		28		73	21	71	2020	12	14	du	na	PKW	RF	EK		8,880681	53,101670
1323	14.12.2020	18:11	Mo	5		Bremen	Buntentorsteinweg	0	1	0	2	1							2	5		45					21	72	2020	12	14	du	na	PKW	RF	RV		8,801012	53,068289
1324	14.12.2020	19:15	Mo	5		Bremen	Hammersbecker Straße	0	0	1	1	0							3	1		49					71		2020	12	14	dä	tr	RF	-	F		8,621188	53,184008
1325	15.12.2020	06:25	Di	5		Bremen	Stellichter Straße	0	0	1	1	0							3	7		49					71		2020	12	15	du	tr	RF	-	SO		8,884398	53,071836
1326	15.12.2020	10:05	Di	5		Bremen	Vor dem Steintor	0	0	1	2	1							3	5		49				73	71	21	2020	12	15	he	na	RF	PKW	RV		8,830368	53,071668
1327	15.12.2020	17:50	Di	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	0	2	4	2					8	5	2		34					21	71	2020	12	15	du	na	PKW	RF	AB		8,804207	53,072454
1328	15.12.2020	18:45	Di	5		Bremen	Hermann-Fortmann-Straße	0	0	1	2	5	2		9	0			3	3		28					21	71	2020	12	15	du	na	PKW	RF	EK		8,635994	53,171279
1329	15.12.2020	20:50	Di	5		Bremen	Hermann-Böse-Straße	0	0	1	2	5	7						3	3		28				73	21	71	2020	12	15	du	na	PKW	RF	EK		8,817764	53,083592
1330	16.12.2020	10:55	Mi	5		Bremen	Am Stern	0	0	1	2	5	7						3	2		34					21	71	2020	12	16	he	tr	PKW	RF	AB		8,825197	53,084341
