LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
788	11.09.2021	11:00	Sa	5		Bremen	Züricher Straße	0	0	1	2	5							3	3		35					21	71	2021	09	11	he	tr	PKW	RF	EK		8,940285	53,067874
789	11.09.2021	12:10	Sa	5		Bremen	Leher Heerstraße	0	0	1	2	5	3		9				3	6		34					21	71	2021	09	11	he	tr	PKW	RF	LV		8,870083	53,097306
790	11.09.2021	23:45	Sa	5		Bremen	Sankt-Pauli-Straße	0	0	0	2	1							5	7		49					21	71	2021	09	11	du	tr	PKW	RF	SO		8,819784	53,071852
791	12.09.2021	04:12	So	5		Bremen	Sielwall	0	0	0	2	1							5	5		36					21	71	2021	09	12	du	tr	PKW	RF	RV		8,823241	53,072719
792	12.09.2021	11:21	So	5		Bremen	Hollerallee	0	0	1	1	0							3	7		49					71		2021	09	12	he	tr	RF	-	SO		8,822032	53,085647
793	12.09.2021	15:00	So	5		Bremen	Nordstraße	0	0	0	3	2	2						5	6		14					21	71	2021	09	12	he	tr	PKW	RF	LV		8,775694	53,098533
794	13.09.2021	07:40	Mo	5		Bremen	Rockwinkeler Landstraße	0	0	0	2	5						8	5	3		10					2	71	2021	09	13	he	tr	KRD	RF	EK		8,940337	53,080102
795	13.09.2021	07:43	Mo	5		Bremen	Hastedter Osterdeich	0	1	0	2	5			4				2	3		13					21	71	2021	09	13	he	tr	PKW	RF	EK		8,862949	53,062984
796	13.09.2021	09:50	Mo	5		Bremen	Ermlandstraße	0	0	1	2	5							3	3		28					21	72	2021	09	13	he	tr	PKW	RF	EK		8,561058	53,193202
797	13.09.2021	12:45	Mo	5		Bremen	Konsul-Smidt-Straße	0	0	1	2	3	2						3	6		35	14				21	71	2021	09	13	he	tr	PKW	RF	LV		8,782689	53,087123
798	13.09.2021	14:35	Mo	5		Bremen	Landwehrstraße	0	1	0	2	5			4			9	2	7		37					71	21	2021	09	13	he	tr	RF	PKW	SO		8,793619	53,088510
799	13.09.2021	17:00	Mo	5		Bremen	Kreinsloger	0	0	1	2	6							3	7		63					81	71	2021	09	13	he	tr	FG	RF	SO		8,570671	53,195724
800	13.09.2021	17:40	Mo	5		Bremen	Leher Heerstraße	0	0	0	2	1							5	1		49					72	21	2021	09	13	he	tr	RF	PKW	F		8,873407	53,100804
801	13.09.2021	20:48	Mo	5		Bremen	Senator-Apelt-Straße	0	0	0	3	7							5	7		50	23	49			71	21	2021	09	13	du	tr	RF	PKW	SO		8,775174	53,070524
802	14.09.2021	07:45	Di	5		Bremen	Osterdeich	0	0	0	2	5	1					8	5	3		49					71	21	2021	09	14	he	tr	RF	PKW	EK		8,853521	53,064944
803	14.09.2021	10:56	Di	5		Bremen	Rübekamp	0	0	1	2	1							3	5		35					72	21	2021	09	14	he	tr	RF	PKW	RV		8,774913	53,111589
804	14.09.2021	11:25	Di	5	151	Bremen	Ritterhuder Heerstraße	0	1	0	2	4						8	2	6		49					72	72	2021	09	14	he	tr	RF	RF	LV		8,751736	53,163992
805	14.09.2021	13:35	Di	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	1	8						8	3	1		49					71		2021	09	14	he	tr	RF	-	F		8,801209	53,078914
806	14.09.2021	13:50	Di	5		Bremen	Schevemoorer Landstraße	0	0	1	2	5	2						3	2		49					21	71	2021	09	14	he	tr	PKW	RF	AB		8,941905	53,077553
807	14.09.2021	16:20	Di	5		Bremen	George-Albrecht-Straße	0	0	2	3	7	4						3	7		69					81	72	2021	09	14	he	tr	FG	RF	SO		8,571237	53,184061
808	14.09.2021	16:30	Di	5		Bremen	Hemelinger Heerstraße	0	0	0	2	5							5	2		49					21	71	2021	09	14	he	tr	PKW	RF	AB		8,900824	53,041767
809	14.09.2021	17:00	Di	5		Bremen	Lesumstraße	0	0	0	2	5	1						5	3		28					21	71	2021	09	14	he	tr	PKW	RF	EK		8,644132	53,165068
810	14.09.2021	17:33	Di	5		Bremen	Faulenstraße	0	0	1	2	3							3	6		11	49				71	61	2021	09	14	he	tr	RF	SOF	LV		8,800276	53,078929
811	14.09.2021	18:15	Di	5		Bremen	Franz-Schütte-Allee	0	0	2	2	4						8	3	6		49					71	71	2021	09	14	he	tr	RF	RF	LV		8,910598	53,082651
812	15.09.2021	07:45	Mi	5		Bremen	Manteuffelstraße	0	0	0	2	1							5	6		14				73	71	21	2021	09	15	he	na	RF	PKW	LV		8,836347	53,077727
813	15.09.2021	07:50	Mi	5		Bremen	H.-H.-Meier-Allee	0	0	0	2	2			8				5	6		5	14			73	71	71	2021	09	15	he	na	RF	RF	LV		8,845319	53,091118
814	15.09.2021	07:53	Mi	5		Bremen	August-Bebel-Allee	0	0	1	2	6			9				3	7		49					71	81	2021	09	15	he	na	RF	FG	SO		8,885533	53,085984
815	15.09.2021	09:30	Mi	5		Bremen	Rembertiring	0	1	0	2	5	2		9				2	3		28				73	92	71	2021	09	15	he	na	SOF	RF	EK		8,818094	53,077727
816	15.09.2021	12:00	Mi	5		Bremen	Bürgermeister-Smidt-Straße	0	0	0	2	5							5	2		34				73	21	71	2021	09	15	he	na	PKW	RF	AB		8,800059	53,078193
817	15.09.2021	18:18	Mi	5		Bremen	Am Herzogenkamp	0	0	1	1	0							3	7		49				73	71		2021	09	15	he	na	RF	-	SO		8,862933	53,099279
818	16.09.2021	17:30	Do	5		Bremen	Ostertorsteinweg	0	0	1	2	1							3	5		45					21	72	2021	09	16	he	tr	PKW	RF	RV		8,821436	53,072761
819	17.09.2021	07:45	Fr	5		Bremen	Hans-Böckler-Straße	0	0	2	2	5	2		9				3	2		35					5	71	2021	09	17	he	tr	KRD	RF	AB		8,793268	53,085362
820	17.09.2021	10:04	Fr	5		Bremen	In der Vahr	0	0	1	2	5							3	2		34					21	71	2021	09	17	he	tr	PKW	RF	AB		8,878248	53,079116
821	17.09.2021	11:25	Fr	5		Bremen	Göttinger Straße	0	0	1	2	5							3	3		37					21	71	2021	09	17	he	tr	PKW	RF	EK		8,810968	53,095515
822	18.09.2021	00:38	Sa	5		Bremen	Braunschweiger Straße	0	0	1	1	0							3	7		49					71		2021	09	18	du	tr	RF	-	SO		8,837613	53,069368
823	18.09.2021	10:30	Sa	5		Bremen	Merkurstraße	0	0	1	2	5	1					9	3	3		28					40	71	2021	09	18	he	tr	LKW	RF	EK		8,703274	53,098627
824	19.09.2021	05:20	So	5		Bremen	Osterdeich	0	0	1	1	0							3	1		49				76	71		2021	09	19	du	tr	RF	-	F		8,810933	53,071662
825	19.09.2021	06:48	So	5		Bremen	Am Schwarzen Meer	0	0	1	1	0							3	7		49					71		2021	09	19	he	tr	RF	-	SO		8,835539	53,071494
826	19.09.2021	09:04	So	5		Bremen	Woltmershauser Straße	0	0	1	2	4							3	6		9					8	71	2021	09	19	he	tr	KRD	RF	LV		8,772145	53,081769
827	20.09.2021	07:55	Mo	5		Bremen	Franz-Schütte-Allee	0	0	1	2	5	2					8	3	3		34					21	71	2021	09	20	he	tr	PKW	RF	EK		8,929653	53,089488
828	20.09.2021	08:00	Mo	5		Bremen	Woltmershauser Straße	0	0	1	2	3							3	6		22					71	71	2021	09	20	he	tr	RF	RF	LV		8,774728	53,080240
829	20.09.2021	13:00	Mo	5		Bremen	Dijonstraße	0	0	1	2	5	2		9	0			3	3		28					21	71	2021	09	20	he	tr	PKW	RF	EK		8,845616	53,082435
830	20.09.2021	18:00	Mo	5		Bremen	Lilienthaler Heerstraße	0	0	1	2	0							3	7		22	49				71	71	2021	09	20	he	tr	RF	RF	SO		8,884236	53,105491
831	21.09.2021	07:50	Di	5		Bremen	August-Bebel-Allee	0	0	0	2	5	1		3				5	3		28					71	21	2021	09	21	he	tr	RF	PKW	EK		8,888497	53,086092
832	21.09.2021	12:50	Di	5		Bremen	Fürther Straße	0	0	1	2	0							3	1		49				89	71	21	2021	09	21	he	tr	RF	PKW	F		8,807349	53,095335
833	21.09.2021	13:50	Di	5		Bremen	Osterdeich	0	0	0	2	1			9				5	5		49					71	21	2021	09	21	he	tr	RF	PKW	RV		8,828702	53,068722
834	21.09.2021	15:00	Di	5		Bremen	Martinsheide	0	0	0	2	5							5	3		35					21	71	2021	09	21	he	na	PKW	RF	EK		8,630597	53,182012
835	21.09.2021	16:25	Di	5		Bremen	Ostertorsteinweg	0	0	1	2	1							3	7		45					21	71	2021	09	21	he	tr	PKW	RF	SO		8,822472	53,073041
836	22.09.2021	07:45	Mi	5		Bremen	Hemelinger Heerstraße	0	0	2	3	3							3	6		49				89	71	71	2021	09	22	he	tr	RF	RF	LV		8,893427	53,046944
837	22.09.2021	12:05	Mi	5		Bremen	Hannoversche Straße	0	0	1	2	5	2					8	3	2		35					40	71	2021	09	22	he	tr	LKW	RF	AB		8,884654	53,054668
838	22.09.2021	13:05	Mi	5		Bremen	Agnes-Heineken-Straße	0	0	1	2	5							3	3		28					40	71	2021	09	22	he	tr	LKW	RF	EK		8,828410	53,036190
839	22.09.2021	16:00	Mi	5		Bremen	Bismarckstraße	0	0	1	2	5	3		9				3	3		10	13	37			71	21	2021	09	22	he	tr	RF	PKW	EK		8,851804	53,073260
840	22.09.2021	17:31	Mi	5		Bremen	Hastedter Osterdeich	0	0	2	3	4							3	6		36					21	71	2021	09	22	he	tr	PKW	RF	LV		8,870137	53,061814
841	22.09.2021	18:20	Mi	5		Bremen	Ostertorsteinweg	0	1	0	2	1						8	2	5		45					21	71	2021	09	22	he	tr	PKW	RF	RV		8,821696	53,072770
842	22.09.2021	21:28	Mi	5		Bremen	Vor dem Steintor	0	0	1	2	0							3	6		15					21	71	2021	09	22	du	tr	PKW	RF	LV		8,831991	53,071072
843	23.09.2021	07:30	Do	5		Bremen	Lilienthaler Heerstraße	0	0	0	2	5			4			8	5	3		31	49				21	71	2021	09	23	he	tr	PKW	RF	EK		8,884420	53,105670
844	23.09.2021	07:45	Do	5		Bremen	Lilienthaler Heerstraße	0	0	1	2	5						8	3	3		49					21	71	2021	09	23	dä	tr	PKW	RF	EK		8,893572	53,115241
845	23.09.2021	13:55	Do	5		Bremen	Jürgensdeich	0	1	0	2	5							2	3		27					21	72	2021	09	23	he	tr	PKW	RF	EK		8,850216	53,065524
846	23.09.2021	16:35	Do	5		Bremen	Vroniweg	0	0	0	2	0							5	7		69					81	71	2021	09	23	he	tr	FG	RF	SO		8,900384	53,085067
847	24.09.2021	10:45	Fr	5		Bremen	Rembertistraße	0	0	0	2	1							5	5		49					71	21	2021	09	24	he	tr	RF	PKW	RV		8,817469	53,079241
848	24.09.2021	21:00	Fr	5		Bremen	Hemelinger Hafendamm	0	0	1	1	0							3	7		49					72		2021	09	24	du	na	RF	-	SO		8,878892	53,055850
849	24.09.2021	23:15	Fr	5		Bremen	Osterdeich	0	0	1	2	3			9				3	6		49					21	71	2021	09	24	du	tr	PKW	RF	LV		8,822319	53,069120
850	25.09.2021	09:50	Sa	5		Bremen	Arsterdamm	0	0	0	2	1	2						5	3		10					71	21	2021	09	25	he	tr	RF	PKW	EK		8,830990	53,040909
851	26.09.2021	13:25	So	5		Bremen	Kantstraße	0	0	0	2	1							6	5		1				89	71	21	2021	09	26	he	tr	RF	PKW	RV		8,795875	53,066402
852	27.09.2021	13:45	Mo	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5						8	3	3		31				89	21	71	2021	09	27	he	tr	PKW	RF	EK		8,893861	53,060612
853	27.09.2021	16:30	Mo	5		Bremen	Auf der Ahnte	0	0	1	1	0	3						3	7		49					71		2021	09	27	he	tr	RF	-	SO		8,575132	53,199073
854	28.09.2021	10:35	Di	5		Bremen	Richthofenstraße	0	1	0	2	3							2	6		22					21	71	2021	09	28	he	tr	PKW	RF	LV		8,659812	53,171646
855	28.09.2021	11:00	Di	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	3	2		3			8	3	6		49					21	71	2021	09	28	he	na	PKW	RF	LV		8,822067	53,037157
856	28.09.2021	12:07	Di	5		Bremen	Friesenstraße	0	0	0	2	1	2						5	1		49					71	21	2021	09	28	he	tr	RF	PKW	F		8,828686	53,072960
857	28.09.2021	13:40	Di	5		Bremen	Arberger Heerstraße	0	0	1	1	0	2		3				3	1		4				89	71		2021	09	28	he	tr	RF	-	F		8,931558	53,038980
858	28.09.2021	16:35	Di	5		Bremen	Neuenlander Straße	0	0	1	2	5	2						3	2		34					21	71	2021	09	28	he	tr	PKW	RF	AB		8,795135	53,057699
859	28.09.2021	18:15	Di	5		Bremen	Am Dobben	0	0	1	2	4	2						3	6		9					71	71	2021	09	28	he	tr	RF	RF	LV		8,819961	53,079731
860	28.09.2021	19:55	Di	5		Bremen	Adam-Stegerwald-Straße	0	0	0	2	1							5	3		49					71	21	2021	09	28	du	tr	RF	PKW	EK		8,889543	53,077698
861	28.09.2021	20:10	Di	5		Bremen	Ansgarikirchhof	0	0	1	2	5	2						3	3		27					71	5	2021	09	28	du	tr	RF	KRD	EK		8,803149	53,078686
862	29.09.2021	07:20	Mi	5		Bremen	Findorffstraße	0	0	0	2	5	1		4			8	5	3		49		34			71	21	2021	09	29	dä	tr	RF	PKW	EK		8,803149	53,084668
863	29.09.2021	10:35	Mi	5		Bremen	Stresemannstraße	0	0	0	2	1	3						5	2		49		49			71	21	2021	09	29	he	tr	RF	PKW	AB		8,859558	53,072147
864	29.09.2021	14:25	Mi	5		Bremen	Kirchhuchtinger Landstraße	0	0	1	2	5	3						3	3		37		9		74	21	71	2021	09	29	he	sch	PKW	RF	EK		8,740688	53,051964
865	29.09.2021	15:15	Mi	5		Bremen	Woltmershauser Straße	0	0	0	2	5							5	3		49					21	71	2021	09	29	he	na	PKW	RF	EK		8,764469	53,085789
866	30.09.2021	09:05	Do	5		Bremen	Bismarckstraße	0	0	0	2	1							5	5		49					71	21	2021	09	30	he	tr	RF	PKW	RV		8,841655	53,076264
867	30.09.2021	10:03	Do	5		Bremen	Im Deichkamp	0	1	0	2	5							2	3		27					21	71	2021	09	30	he	tr	PKW	RF	EK		8,871717	53,101828
868	30.09.2021	15:00	Do	5		Bremen	Hammersbecker Straße	0	0	0	2	5	1		4				5	3		28					21	71	2021	09	30	he	tr	PKW	RF	EK		8,597552	53,184800
869	30.09.2021	15:23	Do	5		Bremen	Buntentorsteinweg	0	0	1	2	0							3	7		45					21	71	2021	09	30	he	tr	PKW	RF	SO		8,808194	53,063964
870	01.10.2021	14:03	Fr	5		Bremen	Utbremer Straße	0	0	0	2	5	3						5	2		34					21	71	2021	10	01	he	tr	PKW	RF	AB		8,791149	53,095587
871	01.10.2021	18:10	Fr	5		Bremen	Langemarckstraße	0	0	0	2	0	1		8				5	3		49		49			71	21	2021	10	01	dä	tr	RF	PKW	EK		8,789885	53,071415
872	01.10.2021	18:15	Fr	5		Bremen	In der Vahr	0	0	1	2	5	1		9				3	2		34					21	71	2021	10	01	he	tr	PKW	RF	AB		8,878520	53,079121
873	01.10.2021	19:40	Fr	5		Bremen	Sankt-Gotthard-Straße	0	0	1	2	5	2						3	2		34					21	71	2021	10	01	du	tr	PKW	RF	AB		8,953127	53,066514
874	01.10.2021	20:10	Fr	5		Bremen	Kreinsloger	0	0	1	2	1							3	1		1	13				71	71	2021	10	01	du	tr	RF	RF	F		8,571259	53,196116
875	02.10.2021	01:35	Sa	5		Bremen	Am Dobben	0	1	0	2	0							2	6		13		1			21	72	2021	10	02	du	na	PKW	RF	LV		8,822670	53,074602
876	02.10.2021	10:00	Sa	5		Bremen	Hansestraße	0	0	0	2	3	1		9			8	5	7		49					71	40	2021	10	02	he	tr	RF	LKW	SO		8,785213	53,088895
877	02.10.2021	13:42	Sa	5		Bremen	Bahnhofsplatz	0	1	0	1	0							2	7		49					72		2021	10	02	he	tr	RF	-	SO		8,813736	53,081971
878	02.10.2021	22:05	Sa	5		Bremen	Gastfeldstraße	0	0	1	1	0							3	7		49				89	71		2021	10	02	du	tr	RF	-	SO		8,797184	53,064380
879	03.10.2021	13:30	So	5		Bremen	Friedrich-Stampfer-Straße	0	0	1	2	5	1		8				3	2		35					21	71	2021	10	03	he	tr	PKW	RF	AB		8,890986	53,086208
880	04.10.2021	07:50	Mo	5		Bremen	Züricher Straße	0	0	0	2	5							5	3		28					21	71	2021	10	04	he	tr	PKW	RF	EK		8,945617	53,066182
881	04.10.2021	08:15	Mo	5		Bremen	Stader Straße	0	0	1	2	2							3	6		14	49				21	71	2021	10	04	he	tr	PKW	RF	LV		8,850538	53,071133
882	04.10.2021	09:15	Mo	5		Bremen	Pfalzburger Straße	0	0	0	2	1	1						5	7		4				89	71	21	2021	10	04	he	tr	RF	PKW	SO		8,873584	53,062923
883	04.10.2021	10:20	Mo	5		Bremen	Bürgermeister-Reuter-Straße	0	0	1	2	5							3	2		34					21	71	2021	10	04	he	tr	PKW	RF	AB		8,896726	53,080547
884	04.10.2021	13:30	Mo	5		Bremen	Julius-Brecht-Allee	0	0	1	3	0							3	6		49					71	71	2021	10	04	he	tr	RF	RF	LV		8,873176	53,077978
885	04.10.2021	16:10	Mo	5		Bremen	Konsul-Smidt-Straße	0	0	1	2	5	2						3	3		49					21	72	2021	10	04	he	tr	PKW	RF	EK		8,775919	53,090512
886	04.10.2021	16:20	Mo	5		Bremen	Konsul-Smidt-Straße	0	0	0	1	0	2						5	7		49					71		2021	10	04	he	tr	RF	-	SO		8,775866	53,090525
887	04.10.2021	16:58	Mo	5		Bremen	Rockwinkeler Landstraße	0	0	1	2	3							3	6		49					71	71	2021	10	04	he	tr	RF	RF	LV		8,916435	53,093250
888	04.10.2021	20:45	Mo	5		Bremen	Woltmershauser Straße	0	0	0	2	5	2						5	2		35					21	72	2021	10	04	du	tr	PKW	RF	AB		8,766998	53,084136
889	06.10.2021	08:35	Mi	5		Bremen	Altenwall	0	0	1	2	5							3	2		34					21	71	2021	10	06	he	tr	PKW	RF	AB		8,812767	53,073289
890	06.10.2021	14:15	Mi	5		Bremen	Arsterdamm	0	0	1	2	5	3						3	7		28					21	71	2021	10	06	he	tr	PKW	RF	SO		8,831540	53,040688
891	06.10.2021	16:56	Mi	5		Bremen	Elisabethstraße	0	0	1	1	0							3	7		49					71		2021	10	06	he	tr	RF	-	SO		8,785184	53,102009
892	06.10.2021	18:00	Mi	5		Bremen	Ludwig-Roselius-Allee	0	0	1	2	5	3						3	3		37					21	71	2021	10	06	he	tr	PKW	RF	EK		8,889827	53,071700
893	07.10.2021	07:42	Do	5		Bremen	Burger Heerstraße	0	0	1	2	5	2						3	3		35					21	72	2021	10	07	he	tr	PKW	RF	EK		8,704605	53,155778
894	07.10.2021	11:05	Do	5		Bremen	Zur Vegesacker Fähre	0	0	1	2	5	2		4				3	3		35					21	72	2021	10	07	he	tr	PKW	RF	EK		8,626552	53,169678
895	07.10.2021	11:50	Do	5		Bremen	Martin-Buber-Straße	0	0	1	2	5	1		9			8	3	2		49					21	72	2021	10	07	he	tr	PKW	RF	AB		8,841354	53,035523
896	07.10.2021	15:15	Do	5		Bremen	Scharmbecker Straße	0	0	1	2	6			9				3	4		64					81	71	2021	10	07	he	tr	FG	RF	ÜS		8,755159	53,122047
897	07.10.2021	16:00	Do	5		Bremen	Franz-Böhmert-Straße	0	0	1	2	5	2						3	3		28					21	71	2021	10	07	he	tr	PKW	RF	EK		8,838028	53,067839
898	07.10.2021	21:45	Do	5		Bremen	Bismarckstraße	0	1	0	2	5	1					8	2	3		31				73	71	21	2021	10	07	du	na	RF	PKW	EK		8,837326	53,076934
899	08.10.2021	09:30	Fr	5		Bremen	Burger Heerstraße	0	0	1	2	5	2						3	2		32					21	71	2021	10	08	he	tr	PKW	RF	AB		8,704438	53,155639
900	08.10.2021	10:30	Fr	5		Bremen	Kattenturmer Heerstraße	0	0	1	2	5	2						3	3		35					21	72	2021	10	08	he	tr	PKW	RF	EK		8,814221	53,039629
901	08.10.2021	12:45	Fr	5		Bremen	AG-Weser-Straße	0	0	2	2	5							3	3		14		37			1	71	2021	10	08	he	tr	KRD	RF	EK		8,748893	53,112678
902	08.10.2021	13:30	Fr	5		Bremen	Rembertistraße	0	0	1	2	3			8			8	3	6		14					21	71	2021	10	08	he	tr	PKW	RF	LV		8,817233	53,079029
903	08.10.2021	15:02	Fr	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	3		28					21	71	2021	10	08	he	tr	PKW	RF	EK		8,825119	53,084518
904	08.10.2021	19:30	Fr	5		Bremen	Woltmershauser Straße	0	0	1	2	4							3	6		11					5	72	2021	10	08	dä	tr	KRD	RF	LV		8,785328	53,075129
905	09.10.2021	11:00	Sa	5		Bremen	Lübbenstraße	0	0	1	2	0							3	7		45		14			21	71	2021	10	09	he	tr	PKW	RF	SO		8,772564	53,110523
906	09.10.2021	12:45	Sa	5		Bremen	Mühlenstraße	0	0	1	2	5	3						3	7		49					21	72	2021	10	09	he	tr	PKW	RF	SO		8,572522	53,182433
907	09.10.2021	14:10	Sa	5		Bremen	Loosesweg	0	0	1	2	5							3	3		28					21	71	2021	10	09	he	tr	PKW	RF	EK		8,789644	53,106298
908	09.10.2021	16:00	Sa	5		Bremen	Kulenkampffallee	0	0	0	2	4							5	6		49					71	21	2021	10	09	he	tr	RF	PKW	LV		8,843650	53,097660
909	09.10.2021	23:30	Sa	5		Bremen	Admiralstraße	0	0	1	1	8							3	7		49	1				71		2021	10	09	du	tr	RF	-	SO		8,807261	53,089377
910	11.10.2021	11:20	Mo	5		Bremen	Grünzug West	0	0	1	2	4							3	1		49					5	71	2021	10	11	he	tr	KRD	RF	F		8,770694	53,112314
911	11.10.2021	13:55	Mo	5		Bremen	Admiralstraße	0	0	0	2	0							5	7		49					40	71	2021	10	11	he	tr	LKW	RF	SO		8,805086	53,091459
912	11.10.2021	15:45	Mo	5		Bremen	Sankt-Pauli-Deich	0	0	1	2	5	1						3	2		28		35			71	71	2021	10	11	he	tr	RF	RF	AB		8,802002	53,071648
913	11.10.2021	16:30	Mo	5		Bremen	Hohentorsheerstraße	0	0	0	2	5							5	3		37					71	21	2021	10	11	he	tr	RF	PKW	EK		8,783730	53,070037
914	11.10.2021	18:30	Mo	5		Bremen	Weizenkampstraße	0	0	0	3	1							5	7		49		49			71	71	2021	10	11	dä	tr	RF	RF	SO		8,783802	53,070846
915	12.10.2021	07:55	Di	5		Bremen	Karl-Grunert-Straße	0	0	1	2	5	2						3	2		35					21	71	2021	10	12	he	na	PKW	RF	AB		8,822812	53,042978
916	12.10.2021	08:40	Di	5		Bremen	Lerchenstraße	0	0	0	2	5	2						5	3		49		22			92	71	2021	10	12	he	tr	SOF	RF	EK		8,632024	53,191780
917	12.10.2021	09:30	Di	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5	2						3	3		28				73	21	71	2021	10	12	he	na	PKW	RF	EK		8,873342	53,084777
918	12.10.2021	11:40	Di	5		Bremen	Hemmstraße	0	0	1	2	4	1		8			8	3	2		34					21	71	2021	10	12	he	tr	PKW	RF	AB		8,808213	53,094600
919	12.10.2021	15:00	Di	5		Bremen	Westertill	0	0	1	2	4							3	1		49					92	71	2021	10	12	he	tr	SOF	RF	F		8,729335	53,055443
920	12.10.2021	15:25	Di	5		Bremen	Otto-Lilienthal-Straße	0	0	1	2	5	3						3	3		37		11		73	21	71	2021	10	12	he	na	PKW	RF	EK		8,783352	53,057415
921	12.10.2021	19:20	Di	5		Bremen	Münchener Straße	0	0	1	2	5	2						3	3		28		9			21	71	2021	10	12	du	sch	PKW	RF	EK		8,794904	53,093969
922	12.10.2021	21:30	Di	5		Bremen	Langemarckstraße	0	0	0	2	5	2						5	3		14	49				71	21	2021	10	12	du	tr	RF	PKW	EK		8,792409	53,073276
923	13.10.2021	07:00	Mi	5		Bremen	Göttinger Straße	0	0	0	2	1							5	7		49					71	21	2021	10	13	he	tr	RF	PKW	SO		8,813832	53,096248
924	13.10.2021	12:10	Mi	5		Bremen	Kurfürstenallee	0	0	1	2	5	2						3	3		28					21	71	2021	10	13	he	na	PKW	RF	EK		8,859556	53,082702
925	13.10.2021	12:55	Mi	5		Bremen	Hans-Böckler-Straße	0	0	0	2	5	2		9				5	7		10					71	21	2021	10	13	he	na	RF	PKW	SO		8,787646	53,087468
926	13.10.2021	13:00	Mi	5		Bremen	Konsul-Smidt-Straße	0	0	0	2	5	3						5	3		27					71	72	2021	10	13	he	na	RF	RF	EK		8,769640	53,093400
927	13.10.2021	17:50	Mi	5		Bremen	Kohlenstraße	0	1	0	2	5	2						2	3		28					21	71	2021	10	13	he	tr	PKW	RF	EK		8,794955	53,093959
928	13.10.2021	18:25	Mi	5		Bremen	Kassler Straße	0	0	1	2	5							3	3		5	13	36		73	71	21	2021	10	13	du	na	RF	PKW	EK		8,807738	53,091545
929	14.10.2021	13:55	Do	5		Bremen	Dovemoorstraße	0	0	1	2	5	2						3	2		37					21	71	2021	10	14	he	tr	PKW	RF	AB		8,727449	53,038332
930	14.10.2021	14:15	Do	5		Bremen	Borchsholt	0	0	2	2	6	5						3	7		64		13			81	71	2021	10	14	he	tr	FG	RF	SO		8,637415	53,181761
931	14.10.2021	14:15	Do	5		Bremen	Achterdiek	0	0	1	2	4	2						3	7		49					71	71	2021	10	14	he	tr	RF	RF	SO		8,898630	53,092899
932	14.10.2021	14:23	Do	5		Bremen	Schwachhauser Heerstraße	0	0	1	1	0							3	7		49					71		2021	10	14	he	na	RF	-	SO		8,853623	53,082752
933	14.10.2021	14:45	Do	5		Bremen	Schneidhainer Straße	0	0	1	2	5	2						3	3		49					21	71	2021	10	14	he	tr	PKW	RF	EK		8,934652	53,040109
934	14.10.2021	15:35	Do	5		Bremen	Am Dobben	0	0	1	1	0							3	7		49					71		2021	10	14	he	tr	RF	-	SO		8,819655	53,079883
935	14.10.2021	16:58	Do	5		Bremen	Niedersachsendamm	0	0	0	2	0	1						5	6		34					21	71	2021	10	14	he	tr	PKW	RF	LV		8,822461	53,054105
936	14.10.2021	18:20	Do	5		Bremen	Bremerhavener Straße	0	0	2	2	4			9				3	6		9					71	5	2021	10	14	he	tr	RF	KRD	LV		8,779288	53,098683
937	14.10.2021	18:30	Do	5		Bremen	Oberneulander Heerstraße	0	1	0	1	0	1		4			8	2	1		9					72		2021	10	14	du	tr	RF	-	F		8,896479	53,098578
938	14.10.2021	22:45	Do	5		Bremen	Domsheide	0	1	0	1	0	2		7				2	1		49					71		2021	10	14	du	tr	RF	-	F		8,809313	53,074644
939	15.10.2021	12:00	Fr	5		Bremen	Sankt-Magnus-Straße	0	0	1	2	0							3	7		49					71	21	2021	10	15	he	na	RF	PKW	SO		8,788955	53,094255
940	15.10.2021	13:55	Fr	5		Bremen	Ohmstraße	0	0	1	2	5	2						3	3		28					21	71	2021	10	15	he	tr	PKW	RF	EK		8,890592	53,108902
941	16.10.2021	11:45	Sa	5		Bremen	Graf-Moltke-Straße	0	0	1	2	0	2						3	7		36					21	71	2021	10	16	he	tr	PKW	RF	SO		8,833227	53,080344
942	16.10.2021	17:05	Sa	5		Bremen	Weg zum Hastedter Bulten	1	0	1	2	5	5	6					1	2		35					71	71	2021	10	16	he	tr	RF	RF	AB		8,852351	53,056943
943	16.10.2021	17:50	Sa	5		Bremen	Herdentorsteinweg	0	0	1	4	3	1						3	2		34					71	5	2021	10	16	he	tr	RF	KRD	AB		8,809168	53,078900
944	18.10.2021	07:05	Mo	5		Bremen	Kirchhuchtinger Landstraße	0	0	0	2	5	3						5	3		49		49			21	71	2021	10	18	du	tr	PKW	RF	EK		8,737087	53,045872
